Equipment_ID,Type,Site_ID,Check_In_Date,Check_Out_Date,Engine_Hours_Day,Idle_Hours_Day,Rental_Days,Last_Operator_ID,is_anomaly,anomaly_type
EQX1053,Compactor,S009,2024-07-13,2024-07-16,2.9,4.6,3,OP131,0,none
EQX1177,Crane,S004,2025-04-05,2025-04-15,6.5,7.2,10,OP131,0,none
EQX1173,Bulldozer,S011,2025-03-08,2025-03-12,6.7,8.0,4,OP106,0,none
EQX1055,Compactor,S006,2024-01-31,2024-02-10,4.0,4.6,10,OP114,0,none
EQX1217,Excavator,S004,2025-11-16,2025-11-23,9.4,2.2,7,OP138,0,none
EQX1015,Crane,,2024-09-08,2024-09-17,5.8,3.5,9,OP136,1,unassigned_site
EQX1204,Excavator,S005,2025-10-04,2025-10-15,4.1,3.2,11,OP116,0,none
EQX1135,Grader,S006,2025-12-02,2025-12-09,6.7,2.1,7,OP112,0,none
EQX1130,Grader,S008,2025-09-30,2025-10-07,5.3,5.3,7,OP115,0,none
EQX1117,Compactor,S006,2025-08-26,2025-09-04,4.1,5.9,9,OP134,0,none
EQX1200,Bulldozer,S003,2025-09-30,2025-10-10,5.5,5.0,10,OP115,0,none
EQX1007,Compactor,S010,2024-02-10,2024-02-20,2.2,0.0,10,OP129,0,none
EQX1215,Compactor,S004,2024-09-16,2024-09-21,4.9,3.8,5,OP103,0,none
EQX1193,Excavator,S005,2024-12-10,2024-12-19,7.5,3.2,9,OP139,0,none
EQX1051,Excavator,S005,2025-11-30,2025-12-05,4.7,5.5,5,OP109,0,none
EQX1061,Grader,S007,2024-01-21,2024-02-03,3.4,1.0,13,OP120,0,none
EQX1169,Bulldozer,S001,2025-11-07,2025-11-28,3.7,4.7,21,OP120,0,none
EQX1035,Crane,S002,2024-07-07,2024-07-10,5.5,1.5,3,OP101,0,none
EQX1138,Crane,S012,2024-03-01,2024-03-05,5.0,3.4,4,OP133,0,none
EQX1118,Compactor,S007,2025-04-10,2025-04-18,4.2,7.5,8,OP115,0,none
EQX1055,Compactor,S007,2025-09-10,2025-09-11,11.1,4.3,1,OP120,0,none
EQX1160,Compactor,S011,2025-02-24,2025-03-03,7.4,2.0,7,OP103,0,none
EQX1093,Crane,S002,2024-02-29,2024-03-04,6.0,4.0,4,OP106,0,none
EQX1052,Excavator,S008,2025-08-28,2025-09-16,8.2,2.1,19,OP108,0,none
EQX1035,Crane,S011,2024-05-05,2024-05-15,7.5,0.5,10,OP139,0,none
EQX1053,Compactor,S007,2025-01-28,2025-02-02,5.8,1.6,5,OP102,0,none
EQX1172,Crane,S002,2024-11-16,2024-11-22,7.8,0.5,6,OP102,0,none
EQX1155,Excavator,S009,2024-04-12,2024-04-23,5.5,5.1,11,OP111,0,none
EQX1060,Excavator,S006,2024-02-12,2024-02-18,4.6,2.8,6,OP117,0,none
EQX1180,Compactor,S006,2024-12-15,2024-12-22,6.2,3.1,7,OP127,0,none
EQX1215,Compactor,S004,2025-09-04,2025-09-12,6.1,0.9,8,OP139,0,none
EQX1133,Grader,S006,2025-12-16,2025-12-27,9.0,4.1,11,OP123,0,none
EQX1093,Crane,S001,2025-08-21,2025-08-30,7.0,1.3,9,OP106,0,none
EQX1208,Grader,S007,2025-11-28,2025-12-09,7.2,4.1,11,OP125,0,none
EQX1027,Crane,S012,2025-03-06,2025-03-14,7.7,1.0,8,OP106,0,none
EQX1086,Excavator,S009,2024-09-21,2024-09-29,4.4,4.0,8,OP127,0,none
EQX1045,Compactor,S002,2024-03-21,2024-03-25,3.8,0.0,4,OP108,0,none
EQX1017,Grader,S006,2024-09-12,2024-09-18,7.2,0.1,6,OP114,0,none
EQX1133,Grader,S012,2025-02-16,2025-03-02,7.6,5.7,14,OP109,0,none
EQX1192,Bulldozer,S003,2025-02-13,2025-02-26,4.4,4.1,13,OP131,0,none
EQX1125,Excavator,S003,2025-04-27,2025-05-21,7.0,11.0,24,OP132,0,none
EQX1083,Compactor,S012,2025-09-22,2025-09-30,7.1,4.9,8,OP113,0,none
EQX1105,Compactor,S010,2024-11-20,2024-11-25,7.5,2.4,5,OP128,0,none
EQX1125,Excavator,S007,2024-11-27,2024-12-16,7.4,7.6,19,OP122,0,none
EQX1145,Crane,S012,2024-02-18,2024-02-23,7.6,3.9,5,OP114,0,none
EQX1044,Bulldozer,S003,2024-08-23,2024-09-06,3.5,6.3,14,OP118,0,none
EQX1108,Bulldozer,S006,2025-08-11,2025-08-27,5.7,0.0,16,OP124,0,none
EQX1038,Crane,S012,2024-10-13,2024-10-22,4.0,0.0,9,OP132,0,none
EQX1062,Crane,S002,2025-03-11,2025-03-19,10.4,0.0,8,OP111,0,none
EQX1165,Grader,S007,2025-04-27,2025-05-09,6.5,0.2,12,OP101,0,none
EQX1001,Compactor,S006,2025-01-23,2025-02-04,4.9,1.4,12,OP137,0,none
EQX1099,Excavator,S008,2024-12-21,2025-01-09,16.1,16.3,19,OP119,1,impossible_hours
EQX1182,Loader,S005,2025-11-11,2025-11-26,6.8,4.2,15,OP101,0,none
EQX1209,Excavator,S005,2024-12-13,2024-12-30,5.3,0.8,17,OP127,0,none
EQX1091,Excavator,S002,2025-11-23,2025-12-10,5.1,0.0,17,OP136,0,none
EQX1181,Loader,S002,2024-10-08,2024-10-21,0.5,7.1,13,OP126,0,none
EQX1061,Grader,S002,2025-12-12,2025-12-20,3.8,8.3,8,OP106,0,none
EQX1037,Excavator,S003,2024-05-02,2024-05-19,18.9,16.5,17,OP123,1,impossible_hours
EQX1179,Loader,S011,2025-06-29,2025-07-11,7.1,5.3,12,OP135,0,none
EQX1141,Crane,S003,2024-07-14,2024-07-23,7.4,3.2,9,OP139,0,none
EQX1197,Grader,S010,2025-06-23,2025-07-04,6.2,5.2,11,OP114,0,none
EQX1150,Excavator,S008,2024-08-06,2024-08-18,5.7,6.6,12,OP138,0,none
EQX1186,Grader,S002,2025-01-20,2025-01-27,4.7,0.0,7,OP111,0,none
EQX1025,Compactor,S006,2025-12-20,2025-12-26,4.1,2.8,6,OP128,0,none
EQX1092,Grader,S010,2025-03-22,2025-04-07,7.5,0.0,16,OP108,0,none
EQX1131,Excavator,S007,2024-06-03,2024-06-24,9.2,5.6,21,OP116,0,none
EQX1065,Grader,S007,2024-07-05,2024-07-17,6.4,4.2,12,OP104,0,none
EQX1059,Excavator,S009,2025-03-09,2025-03-28,8.9,0.7,19,OP130,0,none
EQX1048,Bulldozer,S005,2024-04-01,2024-04-21,6.1,1.4,20,OP137,0,none
EQX1082,Crane,S001,2024-02-13,2024-02-22,4.2,4.0,9,OP116,0,none
EQX1002,Crane,S004,2024-11-25,2024-11-29,7.8,4.3,4,OP120,0,none
EQX1150,Excavator,S011,2025-01-24,2025-02-07,3.7,4.3,14,OP112,0,none
EQX1117,Compactor,S006,2025-03-12,2025-03-20,7.4,6.4,8,OP119,0,none
EQX1052,Excavator,S006,2025-03-20,2025-03-26,9.9,0.0,6,OP137,0,none
EQX1055,Compactor,S009,2025-12-02,2025-12-09,5.2,4.5,7,OP110,0,none
EQX1195,Excavator,S004,2025-03-14,2025-03-30,6.0,2.8,16,OP101,0,none
EQX1070,Crane,S012,2024-06-26,2024-07-03,7.0,7.3,7,OP127,0,none
EQX1058,Grader,S005,2024-04-08,2024-04-22,3.2,2.4,14,OP111,0,none
EQX1157,Bulldozer,S011,2025-06-16,2025-07-12,6.7,5.9,26,OP127,0,none
EQX1168,Compactor,S006,2025-10-01,2025-10-07,17.8,15.7,6,OP111,1,impossible_hours
EQX1161,Excavator,S005,2025-12-01,2025-12-13,6.6,0.0,12,OP125,0,none
EQX1164,Excavator,S002,2024-03-21,2024-06-10,7.8,4.2,81,OP105,1,extended_rental
EQX1219,Loader,S001,2025-03-21,2025-04-01,8.6,5.9,11,OP110,0,none
EQX1180,Compactor,S004,2025-04-14,2025-04-20,7.8,2.2,6,OP125,0,none
EQX1110,Loader,S009,2025-04-07,2025-04-17,3.4,1.4,10,OP107,0,none
EQX1197,Grader,S010,2025-11-08,2025-11-16,1.1,4.2,8,OP117,0,none
EQX1095,Bulldozer,S004,2024-09-16,2024-10-26,6.6,7.3,40,OP132,0,none
EQX1191,Loader,S002,2024-11-19,2024-12-02,4.0,1.2,13,OP114,0,none
EQX1094,Bulldozer,S008,2025-07-29,2025-08-19,4.2,2.8,21,OP105,0,none
EQX1141,Crane,S008,2025-11-02,2025-11-09,4.5,3.9,7,OP117,0,none
EQX1083,Compactor,S008,2025-01-11,2025-01-15,0.6,6.7,4,OP105,0,none
EQX1153,Excavator,S009,2024-10-20,2024-11-06,4.7,4.0,17,OP115,0,none
EQX1147,Bulldozer,S008,2024-05-29,2024-06-27,6.8,4.0,29,OP107,0,none
EQX1014,Compactor,S008,2024-11-05,2024-11-14,8.6,5.8,9,OP133,0,none
EQX1215,Compactor,S007,2024-01-21,2024-03-22,7.7,7.8,61,OP113,1,extended_rental
EQX1162,Loader,S002,2025-05-13,2025-05-25,6.1,3.1,12,OP134,0,none
EQX1203,Crane,S009,2025-10-11,2025-10-19,6.2,3.6,8,OP109,0,none
EQX1046,Compactor,S012,2024-03-08,2024-03-13,4.0,4.8,5,OP104,0,none
EQX1133,Grader,S010,2025-07-13,2025-07-24,5.5,4.5,11,OP106,0,none
EQX1125,Excavator,S001,2024-04-14,2024-05-07,4.9,3.6,23,OP130,0,none
EQX1119,Crane,S005,2024-11-25,2024-11-29,2.4,6.2,4,OP106,0,none
EQX1087,Compactor,S006,2024-02-17,2024-02-27,3.0,0.0,10,OP132,0,none
EQX1192,Bulldozer,S003,2025-07-08,2025-07-25,9.2,6.4,17,OP106,0,none
EQX1115,Excavator,S006,2025-11-04,2025-11-13,4.2,1.8,9,OP137,0,none
EQX1177,Crane,S004,2024-11-12,2024-11-16,4.6,4.9,4,OP124,0,none
EQX1168,Compactor,S003,2025-02-02,2025-02-12,2.8,2.0,10,OP103,0,none
EQX1145,Crane,S005,2025-01-08,2025-01-14,8.9,3.9,6,OP105,0,none
EQX1130,Grader,S007,2025-05-13,2025-05-22,4.1,3.8,9,OP111,0,none
EQX1219,Loader,S001,2024-09-06,2024-09-22,8.5,1.4,16,OP118,0,none
EQX1165,Grader,S007,2024-11-13,2024-11-26,7.1,2.8,13,OP120,0,none
EQX1167,Compactor,S007,2024-11-29,2024-12-12,7.5,5.5,13,OP139,0,none
EQX1112,Excavator,S002,2025-08-17,2025-09-02,6.8,3.4,16,OP132,0,none
EQX1002,Crane,S004,2025-10-02,2025-10-09,9.3,6.2,7,OP111,0,none
EQX1175,Excavator,S011,2025-08-12,2025-08-22,5.6,4.4,10,OP107,0,none
EQX1034,Bulldozer,S002,2024-03-25,2024-04-15,9.8,1.6,21,OP123,0,none
EQX1132,Loader,S004,2024-07-21,2024-08-07,6.2,3.6,17,OP112,0,none
EQX1055,Compactor,S009,2025-08-29,2025-09-03,6.6,6.5,5,OP137,0,none
EQX1005,Excavator,S012,2024-09-13,2024-10-04,5.3,4.7,21,OP134,0,none
EQX1031,Compactor,S004,2025-10-26,2025-11-02,6.3,4.7,7,OP109,0,none
EQX1020,Grader,S006,2024-01-28,2024-02-05,3.6,4.4,8,OP113,0,none
EQX1151,Compactor,S008,2025-02-10,2025-02-20,4.4,7.0,10,OP121,0,none
EQX1083,Compactor,S008,2024-05-06,2024-05-14,6.5,5.7,8,OP106,0,none
EQX1019,Compactor,S006,2024-11-21,2024-11-26,6.5,6.0,5,OP130,0,none
EQX1091,Excavator,S008,2024-04-28,2024-07-23,6.2,1.9,86,OP135,1,extended_rental
EQX1200,Bulldozer,S001,2024-02-26,2024-03-14,8.9,1.1,17,OP103,0,none
EQX1127,Bulldozer,S011,2024-09-03,2024-09-24,9.2,2.9,21,OP105,0,none
EQX1212,Grader,S006,2024-01-09,2024-01-20,8.3,5.6,11,OP103,0,none
EQX1018,Excavator,S008,2024-02-13,2024-02-28,4.9,3.2,15,OP124,0,none
EQX1176,Excavator,S002,2025-11-29,2025-12-12,5.5,2.0,13,OP113,0,none
EQX1100,Loader,S012,2025-02-26,2025-03-12,5.5,1.5,14,OP105,0,none
EQX1188,Excavator,S005,2024-08-18,2024-09-01,5.8,7.5,14,OP117,0,none
EQX1002,Crane,S007,2024-12-18,2024-12-25,4.9,0.2,7,OP121,0,none
EQX1109,Excavator,S003,2025-02-28,2025-03-15,2.2,4.0,15,OP121,0,none
EQX1037,Excavator,S006,2024-01-04,2024-01-14,5.5,3.1,10,OP121,0,none
EQX1130,Grader,S006,2025-11-11,2025-11-22,8.4,1.7,11,OP109,0,none
EQX1219,Loader,S004,2024-05-18,2024-06-06,9.5,4.1,19,OP129,0,none
EQX1135,Grader,S006,2024-10-03,2024-10-11,4.7,7.1,8,OP107,0,none
EQX1214,Compactor,S006,2024-12-05,2024-12-10,8.7,0.0,5,OP134,0,none
EQX1039,Bulldozer,S005,2024-05-27,2024-06-09,7.8,5.7,13,OP114,0,none
EQX1007,Compactor,S012,2024-10-11,2024-10-20,7.7,0.0,9,OP103,0,none
EQX1216,Compactor,S002,2024-05-23,2024-05-27,4.4,1.7,4,OP107,0,none
EQX1148,Crane,,2024-06-20,2024-06-25,6.2,5.4,5,OP131,1,unassigned_site
EQX1180,Compactor,S005,2025-09-04,2025-09-11,5.0,3.3,7,OP121,0,none
EQX1162,Loader,S012,2024-12-25,2024-12-31,5.8,4.6,6,OP119,0,none
EQX1101,Loader,S003,2025-04-03,2025-04-10,10.8,3.9,7,OP113,0,none
EQX1142,Crane,S004,2025-12-13,2025-12-18,5.2,2.7,5,OP104,0,none
EQX1154,Grader,S003,2025-04-26,2025-05-06,8.2,0.0,10,OP138,0,none
EQX1154,Grader,S007,2025-04-16,2025-04-21,4.2,0.2,5,OP122,0,none
EQX1062,Crane,S001,2025-09-30,2025-10-11,5.7,1.7,11,OP127,0,none
EQX1066,Grader,S010,2025-11-09,2025-11-17,10.6,6.3,8,OP120,0,none
EQX1109,Excavator,S011,2024-11-03,2024-11-14,8.0,3.0,11,OP126,0,none
EQX1156,Grader,S012,2025-03-14,2025-03-28,15.6,15.8,14,OP112,1,impossible_hours
EQX1009,Excavator,S006,2024-11-11,2024-11-24,8.3,1.7,13,OP114,0,none
EQX1084,Excavator,S006,2025-12-04,2025-12-25,9.6,4.3,21,OP117,0,none
EQX1215,Compactor,S010,2025-11-15,2025-11-20,4.8,6.7,5,OP110,0,none
EQX1010,Crane,S010,2025-10-25,2025-10-30,3.8,5.9,5,OP105,0,none
EQX1183,Crane,S001,2025-09-17,2025-09-21,6.2,4.2,4,OP125,0,none
EQX1210,Crane,S009,2024-10-13,2024-10-24,6.7,5.0,11,,1,no_operator
EQX1021,Compactor,S010,2025-06-25,2025-07-04,6.8,5.5,9,OP137,0,none
EQX1057,Crane,S002,2024-10-28,2024-11-02,3.8,0.0,5,OP135,0,none
EQX1091,Excavator,S011,2024-03-02,2024-03-12,7.2,4.9,10,OP121,0,none
EQX1053,Compactor,S002,2025-07-16,2025-07-20,8.7,3.9,4,OP118,0,none
EQX1078,Grader,S010,2025-10-10,2025-10-20,6.4,0.9,10,OP128,0,none
EQX1136,Excavator,S002,2024-03-19,2024-03-28,2.3,7.1,9,OP132,0,none
EQX1089,Excavator,S011,2024-11-07,2024-11-18,2.7,2.7,11,OP133,0,none
EQX1065,Grader,S007,2025-08-15,2025-08-26,2.2,5.1,11,OP115,0,none
EQX1102,Grader,S010,2025-08-03,2025-08-16,6.0,1.9,13,OP113,0,none
EQX1043,Compactor,S004,2024-05-28,2024-06-06,6.7,1.9,9,OP114,0,none
EQX1132,Loader,S002,2025-07-06,2025-07-19,6.6,3.8,13,OP133,0,none
EQX1105,Compactor,S002,2024-05-24,2024-06-03,8.7,1.9,10,OP104,0,none
EQX1205,Excavator,S005,2024-10-18,2024-11-10,3.2,1.4,23,OP116,0,none
EQX1082,Crane,S003,2024-07-29,2024-08-06,4.2,1.5,8,OP137,0,none
EQX1208,Grader,S010,2024-03-24,2024-04-02,4.2,2.6,9,OP125,0,none
EQX1130,Grader,S007,2025-10-24,2025-10-27,4.3,3.2,3,OP122,0,none
EQX1053,Compactor,S010,2024-03-07,2024-03-12,1.8,5.9,5,OP125,0,none
EQX1042,Compactor,S007,2025-11-19,2025-11-30,4.5,5.9,11,OP138,0,none
EQX1108,Bulldozer,S011,2024-12-24,2025-01-22,8.5,3.4,29,OP110,0,none
EQX1038,Crane,S012,2025-11-10,2025-11-17,7.6,5.1,7,OP138,0,none
EQX1192,Bulldozer,S006,2024-05-03,2024-05-28,5.4,0.4,25,OP109,0,none
EQX1199,Excavator,S002,2025-12-08,2025-12-21,9.4,2.2,13,OP113,0,none
EQX1054,Grader,S007,2025-12-21,2025-12-31,1.9,0.2,10,OP116,0,none
EQX1074,Bulldozer,S003,2025-09-27,2025-10-03,3.1,6.0,6,OP128,0,none
EQX1031,Compactor,S012,2025-06-04,2025-06-11,8.1,2.2,7,OP107,0,none
EQX1062,Crane,S001,2024-02-07,2024-02-12,8.0,3.6,5,OP121,0,none
EQX1023,Loader,S012,2024-11-06,2024-11-17,16.7,12.4,11,OP133,1,impossible_hours
EQX1117,Compactor,S004,2024-07-01,2024-07-13,9.2,3.4,12,OP125,0,none
EQX1199,Excavator,S002,2025-02-18,2025-03-12,7.9,6.4,22,OP110,0,none
EQX1167,Compactor,S002,2025-10-30,2025-11-12,2.5,6.2,13,OP104,0,none
EQX1112,Excavator,S011,2024-10-26,2024-10-31,5.1,8.1,5,OP119,0,none
EQX1090,Crane,S004,2024-02-22,2024-03-01,5.1,1.8,8,OP109,0,none
EQX1196,Excavator,S012,2025-06-24,2025-07-11,4.1,0.0,17,OP129,0,none
EQX1037,Excavator,S012,2024-12-24,2025-01-09,4.6,2.1,16,OP103,0,none
EQX1204,Excavator,S009,2025-10-21,2025-12-22,5.6,0.3,62,OP119,1,extended_rental
EQX1080,Compactor,S001,2025-10-31,2025-11-11,7.7,7.6,11,OP136,0,none
EQX1138,Crane,S002,2025-12-25,2025-12-30,13.3,0.0,5,OP117,0,none
EQX1197,Grader,S006,2025-08-28,2025-09-10,6.4,3.5,13,OP102,0,none
EQX1070,Crane,S001,2024-04-30,2024-05-02,2.1,1.8,2,OP102,0,none
EQX1010,Crane,S012,2025-01-03,2025-01-07,7.4,2.5,4,OP107,0,none
EQX1168,Compactor,S007,2025-12-08,2025-12-14,5.0,3.6,6,OP102,0,none
EQX1143,Loader,S005,2024-09-01,2024-09-11,7.1,3.6,10,OP124,0,none
EQX1125,Excavator,S001,2025-07-10,2025-07-24,7.4,1.2,14,OP107,0,none
EQX1195,Excavator,S003,2024-04-06,2024-04-22,7.4,0.9,16,OP130,0,none
EQX1206,Bulldozer,S011,2025-10-25,2025-11-26,8.6,3.1,32,OP109,0,none
EQX1036,Excavator,S001,2024-01-16,2024-01-25,3.6,0.0,9,OP139,0,none
EQX1098,Excavator,S005,2025-05-22,2025-06-04,8.0,6.1,13,OP139,0,none
EQX1070,Crane,S009,2025-05-10,2025-05-19,6.1,6.4,9,OP127,0,none
EQX1192,Bulldozer,S010,2024-09-05,2024-09-21,8.6,3.8,16,OP117,0,none
EQX1106,Compactor,S004,2024-05-10,2024-05-19,4.4,6.7,9,OP107,0,none
EQX1071,Excavator,S005,2024-01-24,2024-02-07,8.2,3.4,14,OP106,0,none
EQX1045,Compactor,S010,2025-05-31,2025-06-06,4.8,4.2,6,OP130,0,none
EQX1064,Compactor,S006,2024-03-03,2024-03-11,5.7,0.0,8,OP133,0,none
EQX1182,Loader,S011,2024-04-21,2024-04-22,10.8,1.2,1,OP108,0,none
EQX1175,Excavator,S002,2025-02-16,2025-03-03,5.6,0.0,15,OP110,0,none
EQX1056,Compactor,S006,2024-07-30,2024-08-07,4.1,0.1,8,OP101,0,none
EQX1135,Grader,S010,2025-10-08,2025-10-17,6.6,5.4,9,OP104,0,none
EQX1035,Crane,S012,2025-02-08,2025-02-14,3.9,0.7,6,OP104,0,none
EQX1029,Excavator,S011,2025-07-29,2025-08-11,5.6,6.4,13,OP129,0,none
EQX1219,Loader,S008,2024-12-11,2024-12-27,12.8,0.0,16,OP132,0,none
EQX1040,Grader,S010,2024-11-10,2024-11-23,4.5,1.7,13,OP103,0,none
EQX1178,Loader,S002,2025-06-05,2025-06-15,3.9,5.7,10,OP105,0,none
EQX1045,Compactor,S006,2025-03-03,2025-03-10,10.6,1.0,7,OP124,0,none
EQX1020,Grader,S010,2025-03-07,2025-03-15,1.3,20.4,8,OP125,1,excessive_idle
EQX1140,Excavator,S006,2025-08-02,2025-08-14,4.9,4.6,12,OP110,0,none
EQX1052,Excavator,S003,2024-12-13,2025-01-01,9.2,8.5,19,OP105,0,none
EQX1045,Compactor,S004,2025-09-27,2025-10-05,6.0,2.0,8,OP124,0,none
EQX1062,Crane,S010,2024-10-15,2024-10-25,4.2,6.1,10,OP106,0,none
EQX1120,Grader,S010,2025-09-17,2025-09-22,7.4,0.0,5,OP129,0,none
EQX1140,Excavator,S003,2025-05-01,2025-05-13,3.8,1.9,12,OP135,0,none
EQX1215,Compactor,S001,2025-06-23,2025-06-28,4.9,0.0,5,OP134,0,none
EQX1067,Grader,S007,2024-03-24,2024-04-02,5.0,2.0,9,OP121,0,none
EQX1151,Compactor,S007,2025-12-02,2025-12-09,5.4,4.9,7,OP134,0,none
EQX1098,Excavator,S001,2024-06-17,2024-06-22,4.7,5.1,5,OP125,0,none
EQX1103,Bulldozer,S003,2025-08-16,2025-09-06,7.0,2.4,21,OP134,0,none
EQX1203,Crane,S004,2024-03-11,2024-03-21,3.9,5.7,10,OP112,0,none
EQX1119,Crane,S001,2025-03-27,2025-04-01,10.7,2.0,5,OP131,0,none
EQX1150,Excavator,S012,2024-09-14,2024-09-29,15.3,17.7,15,OP112,1,impossible_hours
EQX1213,Excavator,S007,2024-02-24,2024-03-07,5.1,6.6,12,OP128,0,none
EQX1124,Crane,S002,2024-10-02,2024-10-08,8.4,2.9,6,OP116,0,none
EQX1133,Grader,S006,2024-08-29,2024-08-30,6.1,3.2,1,OP120,0,none
EQX1170,Loader,S002,2024-03-03,2024-03-13,9.2,6.7,10,OP123,0,none
EQX1044,Bulldozer,S005,2024-05-15,2024-06-09,7.2,6.8,25,OP116,0,none
EQX1220,Bulldozer,S003,2024-10-26,2024-11-17,3.9,2.8,22,OP123,0,none
EQX1037,Excavator,S003,2024-11-08,2024-11-15,4.6,1.1,7,OP117,0,none
EQX1159,Compactor,S002,2025-01-12,2025-01-17,6.9,4.2,5,OP122,0,none
EQX1071,Excavator,S004,2024-04-30,2024-05-13,5.1,6.9,13,OP125,0,none
EQX1110,Loader,S007,2025-10-07,2025-10-13,4.6,2.9,6,OP112,0,none
EQX1086,Excavator,S011,2025-10-26,2025-11-10,7.9,6.4,15,OP126,0,none
EQX1095,Bulldozer,S011,2025-08-20,2025-09-04,1.0,3.4,15,OP115,0,none
EQX1172,Crane,S001,2025-10-20,2025-10-25,7.9,1.4,5,OP114,0,none
EQX1064,Compactor,S010,2025-09-26,2025-10-04,2.9,1.9,8,OP135,0,none
EQX1136,Excavator,S009,2025-08-13,2025-08-21,5.7,4.5,8,OP113,0,none
EQX1197,Grader,S005,2024-02-14,2024-02-26,4.5,4.6,12,OP132,0,none
EQX1023,Loader,S002,2024-05-11,2024-05-18,3.3,4.1,7,OP138,0,none
EQX1035,Crane,S001,2024-03-23,2024-03-31,7.4,2.8,8,OP133,0,none
EQX1042,Compactor,S010,2024-12-24,2025-01-02,6.0,0.5,9,OP107,0,none
EQX1194,Compactor,S006,2024-03-10,2024-03-15,7.1,7.1,5,OP111,0,none
EQX1024,Loader,S011,2024-11-01,2024-11-17,1.8,4.9,16,OP120,0,none
EQX1155,Excavator,S001,2024-02-27,2024-03-07,8.6,4.8,9,OP133,0,none
EQX1106,Compactor,S009,2025-11-24,2025-12-02,6.7,2.4,8,OP114,0,none
EQX1109,Excavator,S001,2025-05-20,2025-06-01,4.6,4.2,12,OP117,0,none
EQX1219,Loader,S005,2025-08-14,2025-08-24,2.9,5.3,10,OP106,0,none
EQX1168,Compactor,S002,2025-09-18,2025-09-27,6.0,2.5,9,OP119,0,none
EQX1115,Excavator,S005,2024-10-05,2024-10-15,3.2,1.0,10,OP124,0,none
EQX1145,Crane,S011,2024-04-03,2024-04-10,5.6,3.1,7,OP130,0,none
EQX1085,Excavator,S011,2025-09-01,2025-09-16,6.3,3.2,15,OP131,0,none
EQX1070,Crane,S009,2025-05-23,2025-05-26,7.2,5.6,3,OP121,0,none
EQX1153,Excavator,S011,2024-09-12,2024-09-26,4.8,0.2,14,OP104,0,none
EQX1162,Loader,S003,2025-12-17,2025-12-24,11.5,3.3,7,OP107,0,none
EQX1017,Grader,S006,2025-11-08,2025-11-19,5.5,3.9,11,OP126,0,none
EQX1122,Grader,S012,2024-07-08,2024-07-15,8.2,2.5,7,OP129,0,none
EQX1006,Loader,S001,2025-06-14,2025-06-20,5.0,8.3,6,OP107,0,none
EQX1007,Compactor,S001,2024-05-31,2024-06-10,7.1,3.9,10,OP122,0,none
EQX1050,Excavator,S011,2024-07-13,2024-07-22,4.5,6.4,9,OP121,0,none
EQX1014,Compactor,S006,2025-12-10,2025-12-13,4.2,0.9,3,OP111,0,none
EQX1025,Compactor,S010,2024-08-28,2024-09-05,2.2,3.4,8,OP129,0,none
EQX1188,Excavator,S003,2025-04-29,2025-05-09,8.2,2.2,10,OP102,0,none
EQX1082,Crane,S012,2025-02-28,2025-03-01,4.2,4.2,1,OP123,0,none
EQX1183,Crane,S002,2025-06-10,2025-06-17,7.4,0.0,7,OP111,0,none
EQX1061,Grader,S010,2025-03-16,2025-03-29,4.8,3.4,13,OP115,0,none
EQX1170,Loader,S012,2024-11-10,2024-11-28,7.0,3.7,18,OP126,0,none
EQX1180,Compactor,S007,2025-05-03,2025-05-12,8.2,8.5,9,OP138,0,none
EQX1095,Bulldozer,S005,2025-02-19,2025-03-13,6.4,0.0,22,OP104,0,none
EQX1195,Excavator,S004,2024-12-14,2024-12-24,15.1,12.4,10,OP121,1,impossible_hours
EQX1053,Compactor,S012,2024-09-10,2024-09-17,4.8,0.9,7,OP120,0,none
EQX1029,Excavator,S004,2025-10-28,2025-11-10,10.5,5.2,13,OP136,0,none
EQX1082,Crane,S012,2025-01-18,2025-01-26,3.1,7.8,8,OP129,0,none
EQX1198,Loader,S005,2024-06-05,2024-06-15,9.1,3.6,10,OP110,0,none
EQX1139,Compactor,S001,2024-01-16,2024-01-24,5.3,8.2,8,OP107,0,none
EQX1078,Grader,S007,2025-06-07,2025-06-19,5.0,5.2,12,OP103,0,none
EQX1124,Crane,S003,2025-10-04,2025-10-14,6.6,6.0,10,OP115,0,none
EQX1114,Grader,,2024-02-12,2024-02-16,6.6,2.5,4,OP105,1,unassigned_site
EQX1128,Excavator,S007,2025-04-14,2025-04-27,10.2,0.2,13,OP105,0,none
EQX1145,Crane,S004,2024-10-07,2024-10-12,6.8,2.6,5,OP135,0,none
EQX1214,Compactor,S004,2024-03-21,2024-04-01,4.2,3.0,11,OP138,0,none
EQX1205,Excavator,S004,2024-12-28,2025-01-12,7.6,7.3,15,OP112,0,none
EQX1148,Crane,S002,2024-02-11,2024-02-15,7.2,7.2,4,OP109,0,none
EQX1006,Loader,S011,2025-06-21,2025-06-30,6.7,3.6,9,OP103,0,none
EQX1100,Loader,S009,2024-11-14,2024-11-26,5.0,1.5,12,OP102,0,none
EQX1048,Bulldozer,S007,2025-08-13,2025-08-28,4.5,5.8,15,OP109,0,none
EQX1216,Compactor,S003,2025-03-10,2025-03-20,6.1,3.3,10,OP105,0,none
EQX1202,Loader,S012,2025-03-19,2025-03-23,5.5,4.6,4,OP131,0,none
EQX1186,Grader,S006,2025-10-19,2025-11-03,4.7,3.3,15,OP114,0,none
